AN600D    4.35E-12
PN4003    2.11E-11
GO5001    4.69E-11
AK4000    3.76E-12
AN6009    2.95E-11
GN2000    3.22E-12
NN600H    1.51E-11
DK4004    7.08E-11
GO5002    1.22E-11
HK3001    6.00E-12
GH600O    4.12E-11
KK5000    1.45E-11
HK5004    5.03E-11
PH600j    2.00E-11
HH500R    2.64E-11
NN600G    2.34E-11
AA3000    1.22E-12
NN3002    1.29E-11
HH4008    3.32E-11
GN600E    7.84E-12
PU3000    1.66E-11
HU2000    3.36E-11
HH3001    1.44E-11
HD500D    1.27E-10
GK6003    2.15E-11
HK5005    2.42E-11
AK5000    1.04E-11
PN600A    2.92E-11
AK5001    1.11E-11
NN500F    2.63E-12
KO5001    6.20E-11
GO3001    2.53E-11
UD3000    2.40E-11
PH2000    3.38E-12
HU4002    2.59E-11
HH400A    5.11E-11
NO2000    1.41E-12
DK5004    3.42E-11
AN3001    3.60E-12
HH4004    6.74E-11
NN500I    1.77E-11
NN500E    6.40E-12
GK3000    6.01E-12
NO4001    7.20E-12
O02000    3.26E-12
GK4001    4.00E-12
GN4003    2.50E-11
AH600H    5.13E-11
HO5003    5.44E-11
NK5005    2.69E-11
AO5001    3.57E-11
DD5009    3.98E-11
HU3000    4.58E-11
HN400B    7.25E-12
AN2000    5.99E-13
DK5005    1.14E-10
AO5002    1.04E-11
PU4000    3.07E-11
DK3001    1.33E-11
GU3000    1.97E-11
HH4005    1.42E-10
ND600h    2.47E-11
NN600E    3.67E-11
NK5004    6.67E-12
HU4003    8.15E-11
HN400A    9.05E-12
GH2000    8.97E-12
AO3001    1.41E-11
HH3004    3.37E-11
ND600g    4.30E-11
ND500G    3.82E-11
HV3002    7.73E-12
HN3006    8.84E-12
EH5001    2.50E-11
EH4001    1.53E-11
HH3005    1.03E-11
HH3003    1.14E-11
EH5000    2.67E-11
EH4000    1.69E-11
NN500K    5.16E-12
HN4008    1.57E-11
TK6009    4.84E-11
KO3000    3.04E-12
UD4002    8.45E-11
NN500G    5.59E-12
HU3001    4.93E-11
NN4005    8.03E-13
O03000    6.13E-12
GD6008    4.15E-11
NN600F    2.39E-11
AK4001    9.88E-13
AN4003    2.24E-11
HN400D    8.08E-12
PD4001    1.30E-11
PO6002    3.38E-11
NK3000    2.53E-13
P02000    1.30E-14
HN3001    7.26E-12
GU4000    3.55E-11
HN400C    1.53E-11
HD600h    9.47E-11
HO3003    3.88E-11
H04000    9.09E-12
NK3001    3.03E-12
NN500J    3.84E-12
HH3002    3.82E-11
NN600I    2.65E-11
AU3000    1.71E-11
DK600I    8.77E-11
HU4007    6.50E-11
HN4007    4.68E-11
HO5004    2.48E-11
UD4001    3.29E-11
D04000    2.46E-11
ND500H    3.77E-11
AH2000    4.76E-12
DK4003    1.30E-11
DK600H    5.29E-11
HD600e    7.26E-11
UO3000    5.86E-11
DK600J    8.03E-11
ND600f    3.41E-11
KO3001    5.81E-12
AK3000    2.60E-13
OO4000    3.68E-11
HN3007    2.71E-11
HD3006    2.42E-11
EH5002    6.48E-11
EH4002    4.02E-11
NU3000    1.14E-11
GD4001    3.26E-11
GO6002    4.34E-11
PU4001    7.71E-11
G02000    3.23E-12
HN3005    7.19E-12
NO5007    1.49E-11
NV3000    4.66E-12
AU4000    5.29E-11
HH4006    1.91E-11
NU4001    1.38E-11
H02000    6.00E-12
KK5002    2.61E-11
GO6003    2.63E-11
NN4007    4.06E-13
HD3005    8.00E-11
HN300A    3.46E-12
HN3009    4.51E-12
EH5003    1.95E-11
EH4003    9.76E-12
TH600W    5.93E-11
ND3005    1.51E-11
OO4001    1.34E-11
NK5006    8.53E-12
TN600F    4.15E-11
