3.1E+00  5.9E+10  0.0E+00  GND500F 
2.7E+00  5.5E+06  0.0E+00  GND3001 
3.2E+00  7.7E+05  0.0E+00  GNV3003 
2.9E+00  1.3E+07  0.0E+00  GAN3001 
3.0E+00  5.0E+06  1.0E-01  GGN3001 
3.4E+00  5.0E+04  1.0E-01  GPN3001 
3.2E+00  1.5E+06  0.0E+00  GEN4002 
3.7E+00  3.1E+11  0.0E+00  GNN500D 
4.0E+00  3.2E+10  0.0E+00  GNN500U 
3.8E+00  6.5E+12  1.0E-01  GHN500k 
4.0E+00  5.2E+14  1.0E-01  GHN600Y 
3.4E+00  4.1E+11  1.0E-01  GHN500J 
3.6E+00  8.7E+12  1.0E-01  GHH500u 
3.8E+00  2.2E+12  1.0E-01  GGH600l 
3.4E+00  4.5E+11  1.0E-01  GHN500S 
3.5E+00  2.3E+12  1.0E-01  GAH500e 
3.7E+00  9.1E+11  1.0E-01  GGH500n 
4.0E+00  3.1E+09  1.0E-01  GPH5017 
3.0E+00  2.5E+10  0.0E+00  GND4006 
3.7E+00  4.1E+07  1.0E-01  GPN400J 
3.4E+00  5.1E+13  1.0E-01  GHN5013 
3.6E+00  2.8E+13  1.0E-01  GGN600k 
4.0E+00  9.3E+10  1.0E-01  GPN600P 
3.3E+00  4.6E+16  0.0E+00  GND500K 
3.3E+00  1.5E+11  1.0E-01  GHH400Y 
3.0E+00  1.1E+08  1.0E-01  GHN4007 
2.7E+00  1.1E+04  0.0E+00  GNU4003 
2.6E+00  2.3E+06  1.0E-01  GEH3004 
3.1E+00  3.7E+12  1.0E-01  GHH300H 
2.8E+00  1.7E+13  1.0E-01  GHH300S 
3.1E+00  2.5E+17  1.0E-01  GHH400g 
3.4E+00  9.4E+13  1.0E-01  GHN500P 
3.2E+00  4.6E+16  1.0E-01  GHH501D 
3.8E+00  3.2E+12  1.0E-01  GHN500N 
3.6E+00  1.6E+15  1.0E-01  GHH5012 
3.2E+00  3.2E+14  1.0E-01  GHH500F 
3.3E+00  4.4E+15  1.0E-01  GAH500M 
3.8E+00  6.9E+13  1.0E-01  GPH500K 
2.7E+00  1.1E+11  1.0E-01  GHD4007 
3.4E+00  2.4E+09  1.0E-01  GPH400E 
3.4E+00  3.9E+11  1.0E-01  GHN500O 
3.2E+00  4.4E+11  1.0E-01  GHH300I 
3.9E+00  5.2E+13  1.0E-01  GHH500z 
4.4E+00  5.3E+11  1.0E-01  GPH601J 
3.2E+00  1.9E+11  1.0E-01  GHN400F 
3.1E+00  1.7E+10  1.0E-01  GEH4009 
3.6E+00  1.8E+17  1.0E-01  GGH6012 
3.6E+00  1.2E+16  1.0E-01  GHH400R 
3.7E+00  3.4E+16  1.0E-01  GHH5011 
3.6E+00  3.7E+16  1.0E-01  GGH500Z 
3.9E+00  1.4E+14  1.0E-01  GPH500r 
2.9E+00  2.1E+11  1.0E-01  GHH4007 
3.1E+00  3.3E+12  1.0E-01  GAH400A 
3.2E+00  1.3E+12  1.0E-01  GGH400D 
3.6E+00  4.8E+09  1.0E-01  GPH400J 
3.6E+00  8.4E+12  1.0E-01  GHH501L 
2.5E+00  1.2E+10  1.0E-01  GHO3002 
2.9E+00  5.0E+07  1.0E-01  GHN3002 
2.6E+00  2.3E+10  1.0E-01  GHH3000 
3.0E+00  5.8E+11  1.0E-01  GHD600P 
3.4E+00  4.7E+12  1.0E-01  GHH500N 
3.4E+00  7.5E+11  1.0E-01  GHN6007 
4.0E+00  4.4E+10  1.0E-01  GPH600Y 
3.3E+00  5.9E+12  1.0E-01  GHN500C 
3.9E+00  2.7E+10  1.0E-01  GPH500j 
3.2E+00  2.3E+15  1.0E-01  GHH500A 
3.4E+00  4.0E+14  1.0E-01  GGH600D 
3.8E+00  1.5E+12  1.0E-01  GPH600I 
3.7E+00  2.3E+11  1.0E-01  GPH500Q 
2.8E+00  6.6E+10  1.0E-01  GHH4008 
3.0E+00  5.4E+11  1.0E-01  GHD600T 
2.9E+00  2.3E+09  1.0E-01  GHD6009 
2.9E+00  3.6E+11  1.0E-01  GAH500Q 
2.6E+00  3.9E+08  1.0E-01  GHD4002 
2.7E+00  2.9E+10  1.0E-01  GAH4001 
2.9E+00  1.1E+10  1.0E-01  GGH4001 
3.3E+00  4.1E+07  1.0E-01  GPH4000 
3.3E+00  6.5E+13  1.0E-01  GHH600Q 
3.9E+00  5.6E+11  1.0E-01  GPH601Q 
3.0E+00  1.5E+11  1.0E-01  GHH500J 
3.0E+00  2.4E+12  1.0E-01  GHD600K 
3.1E+00  6.7E+13  1.0E-01  GAH600G 
3.3E+00  2.6E+13  1.0E-01  GGH600L 
3.6E+00  9.4E+10  1.0E-01  GPH600Q 
2.9E+00  1.0E+12  1.0E-01  GHD500H 
2.4E+00  5.8E+06  1.0E-01  GHD3001 
2.6E+00  1.2E+08  1.0E-01  GAH3001 
2.8E+00  4.6E+07  1.0E-01  GGH3001 
3.2E+00  4.6E+05  1.0E-01  GPH3001 
3.1E+00  4.3E+13  1.0E-01  GHH400f 
3.8E+00  4.0E+16  1.0E-01  GHH600f 
3.3E+00  1.3E+15  1.0E-01  GHH500v 
3.2E+00  3.3E+13  1.0E-01  GHH500j 
3.3E+00  2.0E+14  1.0E-01  GAH500f 
3.8E+00  2.7E+11  1.0E-01  GPH501Z 
2.7E+00  6.9E+10  1.0E-01  GHD4009 
3.4E+00  2.2E+08  1.0E-01  GPH400d 
3.1E+00  1.1E+14  1.0E-01  GHH400Z 
1.9E+00  9.7E+05  0.0E+00  GOO2000 
2.4E+00  3.9E+04  0.0E+00  GNO2000 
2.1E+00  1.9E+06  1.0E-01  GHO2000 
3.0E+00  3.2E+05  0.0E+00  GNV3000 
2.8E+00  2.2E+08  1.0E-01  GHV3002 
2.6E+00  1.1E+08  0.0E+00  GVO3000 
2.3E+00  4.4E+09  0.0E+00  GOO3003 
2.8E+00  1.1E+06  0.0E+00  GNO3004 
2.5E+00  7.7E+08  1.0E-01  GHO3003 
2.6E+00  7.4E+04  0.0E+00  GED4001 
2.8E+00  2.7E+13  1.0E-01  GHO4003 
2.7E+00  2.3E+12  0.0E+00  GOO5003 
3.2E+00  9.7E+09  0.0E+00  GNO5005 
2.9E+00  4.6E+12  1.0E-01  GHO5003 
2.9E+00  1.1E+11  0.0E+00  GDO6004 
2.7E+00  1.2E+09  0.0E+00  GDO5004 
2.9E+00  2.2E+10  0.0E+00  GAO5001 
3.0E+00  8.7E+09  1.0E-01  GGO5001 
3.4E+00  3.5E+08  1.0E-01  GPO5001 
3.2E+00  3.2E+10  0.0E+00  GNO5007 
3.5E+00  1.4E+08  0.0E+00  GNN5004 
3.3E+00  1.3E+11  0.0E+00  GND600U 
3.2E+00  8.9E+09  0.0E+00  GND5004 
3.8E+00  2.9E+08  1.0E-01  GPN5003 
3.3E+00  7.7E+10  1.0E-01  GHN5005 
3.0E+00  2.4E+12  1.0E-01  GHD600O 
3.2E+00  1.8E+14  1.0E-01  GAH600I 
2.9E+00  9.7E+09  1.0E-01  GHD5004 
3.0E+00  1.8E+11  1.0E-01  GAH5001 
3.2E+00  6.9E+10  1.0E-01  GGH5001 
3.6E+00  2.7E+09  1.0E-01  GPH5003 
2.4E+00  1.5E+09  0.0E+00  GOO4000 
2.9E+00  2.8E+07  0.0E+00  GNO4000 
2.6E+00  1.2E+10  1.0E-01  GHO4000 
2.6E+00  5.7E+08  0.0E+00  GOO5002 
3.0E+00  3.1E+06  0.0E+00  GNO5004 
2.7E+00  5.4E+08  0.0E+00  GDO6002 
3.0E+00  2.6E+10  1.0E-01  GGO6003 
2.6E+00  6.2E+06  0.0E+00  GDO5002 
2.7E+00  5.2E+08  0.0E+00  GAO5000 
2.9E+00  2.0E+08  1.0E-01  GGO5000 
3.3E+00  7.9E+06  1.0E-01  GPO5000 
2.4E+00  2.9E+07  0.0E+00  GDO4001 
2.6E+00  8.6E+08  0.0E+00  GAO4001 
2.7E+00  3.3E+08  1.0E-01  GGO4001 
3.2E+00  1.2E+06  1.0E-01  GPO4002 
3.2E+00  1.3E+08  0.0E+00  GNK5002 
2.8E+00  7.3E+09  0.0E+00  GDK6009 
2.7E+00  3.1E+10  0.0E+00  GDK5001 
2.9E+00  9.2E+10  0.0E+00  GAK5000 
3.0E+00  3.6E+10  1.0E-01  GGK5000 
3.4E+00  1.2E+09  1.0E-01  GPK5000 
2.9E+00  2.5E+07  1.0E-01  GHN3006 
3.0E+00  2.9E+04  0.0E+00  GEN4000 
3.2E+00  9.2E+10  1.0E-01  GHN400C 
3.3E+00  6.1E+08  0.0E+00  GND600L 
3.6E+00  9.1E+08  1.0E-01  GHN400D 
3.6E+00  7.4E+08  0.0E+00  GNN6006 
4.1E+00  1.4E+07  1.0E-01  GPN500E 
3.4E+00  1.5E+12  1.0E-01  GHH500P 
3.4E+00  1.3E+10  1.0E-01  GHN600C 
3.6E+00  3.6E+10  1.0E-01  GGH500T 
3.9E+00  1.3E+08  1.0E-01  GPH500a 
3.1E+00  3.6E+06  0.0E+00  GND600H 
3.2E+00  3.4E+08  0.0E+00  GAN500G 
2.9E+00  6.1E+07  0.0E+00  GND4001 
3.2E+00  8.4E+07  1.0E-01  GGN4004 
3.5E+00  3.1E+05  1.0E-01  GPN4004 
3.5E+00  2.0E+09  0.0E+00  GNN500H 
3.3E+00  2.6E+09  1.0E-01  GHN500M 
3.3E+00  5.4E+09  0.0E+00  GND600K 
3.5E+00  5.5E+10  1.0E-01  GGN600D 
3.9E+00  1.9E+08  1.0E-01  GPN600H 
3.8E+00  4.8E+08  1.0E-01  GPN500k 
2.7E+00  1.6E+06  1.0E-01  GEH4001 
2.9E+00  5.4E+13  1.0E-01  GHH400A 
3.3E+00  3.3E+14  1.0E-01  GHH600R 
3.0E+00  2.2E+11  1.0E-01  GHD600B 
3.3E+00  6.5E+12  1.0E-01  GGH600O 
3.7E+00  6.4E+10  1.0E-01  GPH600i 
3.2E+00  1.9E+11  1.0E-01  GGH500E 
3.6E+00  7.0E+08  1.0E-01  GPH500D 
3.1E+00  1.1E+14  1.0E-01  GHD600i 
3.3E+00  5.4E+11  1.0E-01  GHH400B 
3.4E+00  2.6E+11  1.0E-01  GHN6003 
3.6E+00  1.5E+11  1.0E-01  GGH500l 
3.9E+00  5.8E+08  1.0E-01  GPH500B 
3.3E+00  3.3E+14  1.0E-01  GHH600P 
3.7E+00  5.9E+15  1.0E-01  GHH600N 
3.4E+00  6.9E+15  1.0E-01  GHH600O 
3.4E+00  1.6E+12  1.0E-01  GHH500o 
3.2E+00  7.7E+14  1.0E-01  GHH500D 
3.2E+00  4.8E+12  1.0E-01  GHH6003 
3.8E+00  5.1E+11  1.0E-01  GPH600J 
3.0E+00  2.1E+11  1.0E-01  GHH500K 
3.2E+00  3.8E+12  1.0E-01  GAH500G 
3.3E+00  1.5E+12  1.0E-01  GGH500D 
3.7E+00  5.5E+09  1.0E-01  GPH500C 
2.7E+00  1.1E+09  1.0E-01  GHO5004 
2.9E+00  2.4E+10  1.0E-01  GHH500R 
2.9E+00  1.1E+09  1.0E-01  GHD6007 
3.5E+00  1.9E+08  1.0E-01  GPH600j 
2.6E+00  5.7E+07  1.0E-01  GHD4001 
2.9E+00  2.7E+10  1.0E-01  GHK5005 
3.3E+00  2.8E+09  1.0E-01  GHN500b 
3.0E+00  5.7E+11  1.0E-01  GHH501A 
3.0E+00  1.5E+10  1.0E-01  GHD600A 
3.2E+00  7.7E+11  1.0E-01  GGH500X 
3.5E+00  2.3E+09  1.0E-01  GPH500p 
2.1E+00  9.2E+05  0.0E+00  GOO3000 
2.6E+00  7.3E+03  0.0E+00  GNO3000 
2.3E+00  6.9E+05  1.0E-01  GHO3000 
2.9E+00  1.0E+10  0.0E+00  GDO6006 
3.3E+00  7.7E+10  0.0E+00  GND600W 
3.0E+00  8.3E+10  1.0E-01  GHD600Q 
2.6E+00  1.4E+10  0.0E+00  GOO5000 
3.0E+00  6.6E+07  0.0E+00  GNO5003 
2.7E+00  2.8E+10  1.0E-01  GHO5002 
2.7E+00  5.2E+07  0.0E+00  GDO6001 
2.9E+00  4.8E+09  0.0E+00  GAO6000 
3.0E+00  1.8E+09  1.0E-01  GGO6000 
3.4E+00  7.2E+07  1.0E-01  GPO6000 
2.6E+00  5.9E+07  0.0E+00  GDO5001 
2.8E+00  2.5E+11  0.0E+00  GDK600B 
3.3E+00  1.3E+10  0.0E+00  GND600D 
3.6E+00  1.0E+11  0.0E+00  GNN6001 
3.4E+00  1.1E+11  1.0E-01  GHN6008 
4.0E+00  1.3E+09  1.0E-01  GPH600g 
3.0E+00  6.5E+07  0.0E+00  GNO5000 
3.4E+00  1.2E+06  0.0E+00  GNN5000 
3.2E+00  5.1E+08  1.0E-01  GHN5002 
3.1E+00  7.3E+07  0.0E+00  GND6001 
3.3E+00  3.3E+09  0.0E+00  GAN6000 
3.4E+00  1.3E+09  1.0E-01  GGN6000 
3.8E+00  4.7E+06  1.0E-01  GPN6000 
3.0E+00  5.2E+08  0.0E+00  GND5001 
3.7E+00  3.2E+06  1.0E-01  GPN5005 
3.3E+00  2.0E+12  0.0E+00  GND600C 
3.0E+00  2.2E+11  1.0E-01  GHD600D 
3.4E+00  1.6E+12  1.0E-01  GHN6004 
3.2E+00  1.8E+12  1.0E-01  GHH6004 
3.3E+00  3.6E+13  1.0E-01  GAH6005 
3.4E+00  1.4E+13  1.0E-01  GGH6005 
3.8E+00  5.2E+10  1.0E-01  GPH600U 
2.7E+00  2.8E+10  1.0E-01  GHO5000 
3.2E+00  5.3E+08  1.0E-01  GHN5000 
2.9E+00  2.3E+11  1.0E-01  GHH5000 
2.9E+00  1.1E+09  1.0E-01  GHD6001 
3.0E+00  1.0E+11  1.0E-01  GAH6000 
3.2E+00  3.9E+10  1.0E-01  GGH6000 
3.5E+00  1.4E+08  1.0E-01  GPH6000 
2.7E+00  4.7E+08  1.0E-01  GHD5001 
3.0E+00  6.4E+09  1.0E-01  GGH5004 
3.4E+00  2.4E+07  1.0E-01  GPH5006 
3.0E+00  5.3E+12  1.0E-01  GHD600C 
2.2E+00  1.8E+06  0.0E+00  GOO4001 
2.7E+00  1.8E+04  0.0E+00  GNO4001 
2.4E+00  6.1E+06  1.0E-01  GHO4001 
2.7E+00  4.4E+07  0.0E+00  GDO6007 
3.1E+00  3.9E+08  0.0E+00  GND600X 
2.9E+00  3.5E+08  1.0E-01  GHD600R 
2.4E+00  4.0E+06  0.0E+00  GOO5001 
2.9E+00  1.4E+04  0.0E+00  GNO5002 
2.6E+00  4.8E+06  1.0E-01  GHO5001 
2.5E+00  1.8E+05  0.0E+00  GDO6000 
2.7E+00  2.6E+07  0.0E+00  GAO6001 
2.9E+00  1.0E+07  1.0E-01  GGO6001 
3.3E+00  3.6E+04  1.0E-01  GPO6001 
2.4E+00  2.4E+05  0.0E+00  GDO5000 
2.6E+00  3.3E+07  0.0E+00  GAO5002 
2.7E+00  1.3E+07  1.0E-01  GGO5002 
3.2E+00  4.6E+04  1.0E-01  GPO5002 
2.7E+00  6.9E+08  0.0E+00  GDK600C 
2.2E+00  3.3E+05  0.0E+00  GDO4000 
2.4E+00  4.0E+07  0.0E+00  GAO4000 
2.6E+00  1.5E+07  1.0E-01  GGO4000 
3.0E+00  5.6E+04  1.0E-01  GPO4000 
2.8E+00  7.8E+08  0.0E+00  GDK6008 
3.3E+00  7.4E+11  0.0E+00  GND600S 
3.0E+00  6.2E+09  1.0E-01  GHD600L 
3.3E+00  1.5E+10  1.0E-01  GGH600N 
3.6E+00  5.4E+07  1.0E-01  GPH600h 
2.6E+00  2.7E+07  0.0E+00  GKO5000 
3.0E+00  3.6E+07  0.0E+00  GNK5001 
2.7E+00  2.1E+08  1.0E-01  GHK5000 
2.7E+00  2.4E+08  0.0E+00  GDK6000 
2.8E+00  7.2E+09  0.0E+00  GAK6000 
3.0E+00  2.8E+09  1.0E-01  GGK6000 
3.4E+00  1.0E+07  1.0E-01  GPK6000 
2.5E+00  9.5E+08  0.0E+00  GDK5000 
2.7E+00  2.8E+09  0.0E+00  GAK5001 
2.9E+00  1.1E+09  1.0E-01  GGK5001 
3.3E+00  3.5E+06  1.0E-01  GPK5001 
2.8E+00  4.0E+13  0.0E+00  GDK6007 
3.5E+00  7.7E+10  1.0E-01  GPK6005 
2.0E+00  3.5E+03  0.0E+00  GDO3000 
2.6E+00  6.4E+04  0.0E+00  GVK3000 
2.2E+00  3.2E+05  0.0E+00  GAO3000 
2.4E+00  1.3E+05  1.0E-01  GGO3000 
2.9E+00  4.9E+03  1.0E-01  GPO3000 
2.6E+00  4.5E+04  0.0E+00  GED4000 
2.7E+00  3.2E+09  1.0E-01  GHK4001 
2.8E+00  2.4E+07  0.0E+00  GDK6004 
3.4E+00  7.4E+05  1.0E-01  GPK5003 
3.2E+00  9.0E+07  1.0E-01  GHN400E 
3.5E+00  3.1E+07  0.0E+00  GNN5009 
3.3E+00  2.9E+09  0.0E+00  GND6005 
3.1E+00  1.0E+11  0.0E+00  GND5009 
3.8E+00  1.3E+08  1.0E-01  GPN500B 
3.1E+00  3.6E+10  1.0E-01  GHD600d 
3.5E+00  8.1E+11  1.0E-01  GHN600K 
3.6E+00  9.2E+11  1.0E-01  GAH600c 
4.1E+00  1.3E+09  1.0E-01  GPH601d 
3.3E+00  7.6E+11  1.0E-01  GHH600M 
3.4E+00  7.3E+12  1.0E-01  GAH600b 
3.5E+00  2.8E+12  1.0E-01  GGH600p 
3.9E+00  1.1E+10  1.0E-01  GPH601c 
3.0E+00  4.9E+10  1.0E-01  GHH500M 
3.0E+00  5.2E+08  1.0E-01  GHD6005 
3.1E+00  2.5E+10  1.0E-01  GAH6008 
3.3E+00  9.8E+09  1.0E-01  GGH600M 
3.6E+00  3.6E+07  1.0E-01  GPH600a 
2.9E+00  7.2E+08  1.0E-01  GHD500A 
3.0E+00  4.2E+09  1.0E-01  GAH5008 
3.2E+00  1.6E+09  1.0E-01  GGH500A 
3.5E+00  5.9E+06  1.0E-01  GPH500H 
3.1E+00  1.3E+13  1.0E-01  GHD600c 
2.4E+00  2.2E+05  0.0E+00  GKO4000 
2.9E+00  3.1E+05  0.0E+00  GNK4001 
2.6E+00  1.7E+06  1.0E-01  GHK4002 
2.6E+00  5.7E+06  0.0E+00  GKO5003 
2.7E+00  1.2E+08  1.0E-01  GHK5009 
2.7E+00  8.7E+06  0.0E+00  GDK6001 
2.4E+00  9.7E+06  0.0E+00  GDK4001 
2.6E+00  2.9E+07  0.0E+00  GAK4002 
2.7E+00  1.1E+07  1.0E-01  GGK4003 
3.2E+00  3.6E+04  1.0E-01  GPK4002 
2.7E+00  1.1E+09  0.0E+00  GKK5000 
3.1E+00  5.0E+08  0.0E+00  GNK5003 
2.9E+00  2.2E+10  1.0E-01  GHK5003 
2.8E+00  9.7E+08  0.0E+00  GDK6003 
3.1E+00  9.9E+09  1.0E-01  GGK6004 
3.5E+00  3.3E+07  1.0E-01  GPK6003 
2.7E+00  6.2E+12  0.0E+00  GDK5002 
2.8E+00  1.1E+13  0.0E+00  GAK5002 
3.0E+00  4.1E+12  1.0E-01  GGK5002 
3.4E+00  1.2E+10  1.0E-01  GPK5002 
3.0E+00  1.0E+18  0.0E+00  GDK600K 
2.7E+00  4.6E+09  1.0E-01  GHH4005 
2.4E+00  6.5E+05  1.0E-01  GHU4006 
2.4E+00  6.9E+06  1.0E-01  GHU4000 
2.0E+00  3.7E+02  0.0E+00  GUO4000 
1.8E+00  4.1E+04  0.0E+00  GDO2000 
2.4E+00  1.1E+03  0.0E+00  GVK2001 
2.1E+00  2.4E+04  0.0E+00  GAO2000 
2.3E+00  5.7E+04  1.0E-01  GGO2000 
2.8E+00  8.3E+02  1.0E-01  GPO2000 
2.4E+00  1.5E+03  0.0E+00  GED3002 
2.9E+00  1.9E+10  1.0E-01  GHV3005 
2.6E+00  1.5E+10  1.0E-01  GHK3002 
3.7E+00  4.1E+09  0.0E+00  GNN500K 
3.0E+00  3.7E+10  1.0E-01  GHD500C 
3.2E+00  3.4E+11  1.0E-01  GAH500N 
3.3E+00  1.3E+11  1.0E-01  GGH500L 
3.7E+00  5.2E+09  1.0E-01  GPH500L 
3.0E+00  7.1E+08  0.0E+00  GNK4002 
2.6E+00  4.1E+08  0.0E+00  GDK4002 
2.7E+00  2.4E+09  0.0E+00  GAK4003 
3.3E+00  3.4E+06  1.0E-01  GPK4003 
3.4E+00  2.5E+14  1.0E-01  GGK600A 
3.7E+00  8.6E+11  1.0E-01  GPK600B 
2.9E+00  7.4E+10  0.0E+00  GKK5004 
3.3E+00  1.6E+09  0.0E+00  GNK5006 
3.0E+00  1.2E+11  1.0E-01  GHK5008 
3.1E+00  1.5E+13  0.0E+00  GAK6004 
3.3E+00  5.7E+12  1.0E-01  GGK6006 
3.6E+00  2.0E+10  1.0E-01  GPK6007 
2.8E+00  8.6E+11  0.0E+00  GDK5004 
3.0E+00  1.7E+12  0.0E+00  GAK5003 
3.1E+00  6.7E+11  1.0E-01  GGK5003 
3.5E+00  2.1E+10  1.0E-01  GPK5005 
3.0E+00  1.8E+09  1.0E-01  GHN300K 
3.5E+00  4.2E+08  0.0E+00  GNN400J 
3.7E+00  9.0E+09  1.0E-01  GHN400S 
3.8E+00  1.7E+12  0.0E+00  GAN500O 
3.9E+00  6.5E+11  1.0E-01  GGN500N 
4.2E+00  2.4E+09  1.0E-01  GPN500c 
4.4E+00  2.9E+13  1.0E-01  GPN600t 
3.0E+00  3.3E+09  0.0E+00  GND400A 
3.2E+00  2.9E+09  0.0E+00  GAN4008 
3.3E+00  1.1E+09  1.0E-01  GGN400B 
3.7E+00  3.9E+06  1.0E-01  GPN400D 
3.6E+00  8.8E+13  0.0E+00  GAN600p 
3.7E+00  1.9E+15  1.0E-01  GAH601F 
3.4E+00  9.9E+10  1.0E-01  GHN500l 
3.4E+00  3.5E+12  0.0E+00  GND600h 
3.5E+00  8.8E+13  0.0E+00  GAN600Q 
3.6E+00  1.0E+18  0.0E+00  GAN600o 
2.9E+00  5.2E+09  1.0E-01  GEH400A 
3.4E+00  1.2E+12  1.0E-01  GHH400S 
3.4E+00  2.8E+12  1.0E-01  GGH500a 
3.8E+00  1.0E+10  1.0E-01  GPH500s 
2.9E+00  4.9E+09  1.0E-01  GAH400B 
3.0E+00  1.9E+09  1.0E-01  GGH400R 
2.2E+00  8.8E+06  0.0E+00  GKO3001 
2.7E+00  7.6E+04  0.0E+00  GNK3001 
2.4E+00  1.8E+07  1.0E-01  GHK3000 
3.0E+00  9.2E+09  0.0E+00  GDK600I 
3.1E+00  1.4E+11  0.0E+00  GAK6005 
3.3E+00  5.3E+10  1.0E-01  GGK6007 
2.8E+00  4.7E+07  0.0E+00  GDK600A 
3.0E+00  3.9E+11  0.0E+00  GDK600J 
3.4E+00  1.5E+11  0.0E+00  GND600G 
3.5E+00  9.5E+11  0.0E+00  GAN6007 
4.0E+00  1.4E+09  1.0E-01  GPN600B 
3.2E+00  5.4E+08  0.0E+00  GNK5000 
3.3E+00  4.3E+09  1.0E-01  GHN500e 
3.3E+00  8.5E+08  0.0E+00  GND600A 
3.9E+00  4.2E+07  1.0E-01  GPN600Q 
3.1E+00  9.8E+09  0.0E+00  GND500B 
3.3E+00  1.9E+10  0.0E+00  GAN5006 
3.4E+00  7.5E+09  1.0E-01  GGN500D 
3.8E+00  2.8E+07  1.0E-01  GPN500L 
3.4E+00  4.9E+13  0.0E+00  GND600e 
4.0E+00  7.9E+10  1.0E-01  GPN600c 
3.0E+00  1.5E+11  1.0E-01  GHH500B 
3.3E+00  2.8E+10  1.0E-01  GGH600E 
3.6E+00  1.0E+08  1.0E-01  GPH601S 
2.9E+00  6.6E+08  1.0E-01  GHD500M 
3.5E+00  1.6E+07  1.0E-01  GPH501S 
2.9E+00  1.6E+05  0.0E+00  GNK4000 
2.6E+00  4.6E+06  1.0E-01  GHK4000 
2.8E+00  6.1E+08  0.0E+00  GDK600E 
3.1E+00  6.9E+09  1.0E-01  GGK6003 
3.5E+00  1.0E+08  1.0E-01  GPK6004 
2.7E+00  2.5E+06  0.0E+00  GDK6002 
2.4E+00  1.2E+06  0.0E+00  GDK4005 
2.6E+00  3.0E+07  0.0E+00  GAK4000 
2.7E+00  1.2E+07  1.0E-01  GGK4000 
3.2E+00  4.2E+04  1.0E-01  GPK4000 
3.0E+00  1.7E+10  0.0E+00  GDK600F 
3.6E+00  1.5E+08  1.0E-01  GPK6008 
3.1E+00  1.4E+11  1.0E-01  GHD600q 
3.7E+00  1.2E+09  1.0E-01  GPH602O 
2.7E+00  2.2E+07  0.0E+00  GKK5001 
3.1E+00  6.1E+07  0.0E+00  GNK5009 
2.9E+00  1.7E+08  1.0E-01  GHK5001 
2.8E+00  3.4E+09  0.0E+00  GDK6005 
3.0E+00  8.8E+10  0.0E+00  GAK6001 
3.1E+00  3.4E+10  1.0E-01  GGK6001 
3.5E+00  1.2E+08  1.0E-01  GPK6001 
2.7E+00  3.8E+09  0.0E+00  GDK5006 
3.4E+00  1.3E+07  1.0E-01  GPK5007 
2.2E+00  1.7E+07  0.0E+00  GDK3000 
2.4E+00  5.0E+07  0.0E+00  GAK3000 
2.6E+00  1.9E+07  1.0E-01  GGK3000 
3.0E+00  1.6E+05  1.0E-01  GPK3000 
2.7E+00  1.2E+07  0.0E+00  GED4005 
2.9E+00  1.0E+13  1.0E-01  GHK4004 
3.3E+00  4.5E+12  1.0E-01  GHN400W 
3.3E+00  2.4E+12  0.0E+00  GNK5004 
3.6E+00  3.4E+11  0.0E+00  GNN500W 
3.4E+00  1.7E+15  0.0E+00  GAN500P 
3.5E+00  6.5E+14  1.0E-01  GGN500O 
3.9E+00  2.1E+12  1.0E-01  GPN500d 
4.1E+00  4.5E+16  1.0E-01  GPN600u 
3.5E+00  1.1E+15  1.0E-01  GGH601a 
3.6E+00  1.7E+16  1.0E-01  GHN600Z 
3.7E+00  2.4E+16  1.0E-01  GGH601Y 
3.2E+00  1.6E+14  1.0E-01  GHH500w 
3.3E+00  1.1E+14  1.0E-01  GAH600i 
3.4E+00  4.4E+13  1.0E-01  GGH600w 
3.0E+00  1.3E+13  1.0E-01  GHD500N 
3.1E+00  7.3E+13  1.0E-01  GAH500g 
3.3E+00  2.8E+13  1.0E-01  GGH500o 
3.6E+00  9.5E+10  1.0E-01  GPH5018 
3.5E+00  4.0E+17  1.0E-01  GGH601Z 
2.6E+00  2.1E+08  0.0E+00  GKK4000 
3.0E+00  1.1E+09  0.0E+00  GNK4003 
2.7E+00  3.1E+09  1.0E-01  GHK4003 
2.9E+00  2.2E+10  1.0E-01  GHK5006 
2.5E+00  1.3E+12  0.0E+00  GDK4006 
2.7E+00  2.1E+12  0.0E+00  GAK4004 
2.9E+00  8.1E+11  1.0E-01  GGK4004 
3.3E+00  2.2E+09  1.0E-01  GPK4005 
3.1E+00  1.0E+18  0.0E+00  GDK600M 
3.2E+00  1.0E+18  0.0E+00  GAK6007 
3.4E+00  1.0E+18  1.0E-01  GGK6009 
3.7E+00  7.4E+15  1.0E-01  GPK600A 
3.5E+00  1.0E+18  0.0E+00  GND600p 
3.2E+00  1.0E+18  1.0E-01  GHD600s 
3.4E+00  1.0E+18  1.0E-01  GAH601G 
2.8E+00  2.2E+14  0.0E+00  GKK5003 
3.3E+00  1.4E+14  0.0E+00  GNK5008 
3.0E+00  2.7E+15  1.0E-01  GHK5007 
3.0E+00  2.0E+15  0.0E+00  GDK600G 
3.1E+00  5.4E+16  0.0E+00  GAK6003 
3.2E+00  2.1E+16  1.0E-01  GGK6005 
3.6E+00  6.7E+13  1.0E-01  GPK6006 
2.8E+00  1.0E+18  0.0E+00  GDK5007 
3.0E+00  1.0E+18  0.0E+00  GAK5005 
3.1E+00  1.0E+18  1.0E-01  GGK5005 
